"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00358343","1910-05-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-05-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-05-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-05-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","  170",",,6",,,,,,
"USC00358343","1910-06-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-06-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","   53",",,6",,,,,,
"USC00358343","1910-06-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-06-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-07-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-07-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-08-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   43",",,6",,,,,,
"USC00358343","1910-09-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","  102",",,6",,,,,,
"USC00358343","1910-09-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","  107",",,6",,,,,,
"USC00358343","1910-09-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","  157",",,6",,,,,,
"USC00358343","1910-09-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-09-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-09-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6",,,,,,
"USC00358343","1910-10-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-10-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-10-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","  102",",,6",,,,,,
"USC00358343","1910-10-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-10-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-10-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6",,,,,,
"USC00358343","1910-10-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-10-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","  127",",,6",,,,,,
"USC00358343","1910-11-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","  178",",,6",,,,,,
"USC00358343","1910-11-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","   51",",,6",,,,,,
"USC00358343","1910-11-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","   41",",,6",,,,,,
"USC00358343","1910-11-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   51",",,6",,,,,,
"USC00358343","1910-11-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","  170",",,6",,,,,,
"USC00358343","1910-11-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","  229",",,6",,,,,,
"USC00358343","1910-11-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-11-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","  170",",,6",,,,,,
"USC00358343","1910-11-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6",,,,,,
"USC00358343","1910-11-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6",,,,,,
"USC00358343","1910-12-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-12-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-12-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","  142",",,6",,,,,,
"USC00358343","1910-12-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
"USC00358343","1910-12-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,,,,
