"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00044979","1968-12-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  122",",,0","  -17",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   11",",,0","  122",",,0","   61",",,0,1000","  109",",,0"
"USC00044979","1968-12-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","  -11",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   11",",,0","  111",",,0","   89",",,0,1000","  106",",,0"
"USC00044979","1968-12-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","  -11",",,0",,,,,,,"   10",",,0,1000",,,,,,,"    0",",,0","  117",",,0","   33",",,0,1000","   79",",,0"
"USC00044979","1968-12-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","   -6",",,0",,,,,,,"    5",",,0,1000",,,,,,,"    0",",,0","  111",",,0","   33",",,0,1000","   89",",,0"
"USC00044979","1968-12-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   -6",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","   89",",,0","   89",",,0,1000","   90",",,0"
"USC00044979","1968-12-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   33",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   44",",,0","  139",",,0","  106",",,0,1000","   63",",,0"
"USC00044979","1968-12-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,,,"   28",",,0,1000",,,,,,,"   61",",,0","  139",",,0","  156",",,0,1000","  100",",,0"
"USC00044979","1968-12-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   20",",,0,1000","    0",",,0","    0",",,0","  172",",,0","   44",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   50",",,0","  139",",,0","   94",",,0,1000","  175",",,0"
"USC00044979","1968-12-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  122",",,0","   -6",",,0",,,,,,,"   25",",,0,1000",,,,,,,"   -6",",X,0","  122",",,0","   67",",,0,1000","  135",",,0"
"USC00044979","1968-12-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   -6",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   22",",,0","  111",",,0","   39",",,0,1000","   84",",,0"
"USC00044979","1968-12-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   15",",,0,1000","    0",",,0","    0",",,0","  178",",,0","   33",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   33",",,0","   78",",,0","   94",",,0,1000","  150",",,0"
"USC00044979","1968-12-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  133",",,0","   39",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   56",",,0","  106",",,0","  133",",,0,1000","   95",",,0"
"USC00044979","1968-12-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   69",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   11",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   33",",,0","  122",",,0","   72",",,0,1000","  183",",,0"
"USC00044979","1968-12-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  117",",,0","    6",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   28",",,0","  111",",,0","   83",",,0,1000","  138",",,0"
"USC00044979","1968-12-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  106",",,0","  -17",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   11",",,0","  106",",,0","   50",",,0,1000","  204",",,0"
"USC00044979","1968-12-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   17",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   11",",,0","   94",",,0","   83",",,0,1000","   92",",,0"
"USC00044979","1968-12-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   13",",,0,1000","    0",",,0","    0",",,0","  100",",,0","    0",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   17",",,0","  106",",,0","   17",",,0,1000","  119",",,0"
"USC00044979","1968-12-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","  -61",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   -6",",X,0","   67",",,0","   44",",,0,1000","  180",",,0"
"USC00044979","1968-12-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   72",",,0","  -39",",,0",,,,,,,"   20",",,0,1000",,,,,,,"    0",",,0","   61",",,0","   28",",,0,1000","   97",",,0"
"USC00044979","1968-12-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   72",",,0","  -50",",,0",,,,,,,"    3",",,0,1000",,,,,,,"    0",",,0","   50",",,0","   44",",,0,1000","   61",",,0"
"USC00044979","1968-12-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   25",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   50",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   28",",,0","   67",",,0","   94",",,0,1000","   76",",,0"
"USC00044979","1968-12-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   53",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   67",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   61",",,0","   89",",,0","  117",",,0,1000","  119",",,0"
"USC00044979","1968-12-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   61",",,0,1000","    0",",,0","    0",",,0","  139",",,0","   44",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   33",",,0","  106",",,0","   78",",,0,1000","  229",",,0"
"USC00044979","1968-12-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   89",",,0","  -11",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   17",",,0","   94",",,0","   44",",,0,1000","  154",",,0"
"USC00044979","1968-12-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   18",",,0,1000","    0",",,0","    0",",,0","   72",",,0","   44",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   17",",,0","   61",",,0","   61",",,0,1000","   66",",,0"
"USC00044979","1968-12-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   13",",,0,1000","    0",",,0","    0",",,0","   83",",,0","   50",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   50",",,0","   83",",,0","   72",",,0,1000","   47",",,0"
"USC00044979","1968-12-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   78",",,0","   33",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   44",",,0","   78",",,0","   67",",,0,1000","  109",",,0"
"USC00044979","1968-12-31","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  111",",,0","   17",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   44",",,0","  122",",,0","   56",",,0,1000","   68",",,0"
"USC00044979","1969-01-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    5",",,0,1000","    0",",,0","    0",",,0","   94",",,0","   44",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   50",",,0","  111",",,0","   56",",,0,1000","   69",",,0"
"USC00044979","1969-01-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   72",",,0","   28",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   44",",,0","   89",",,0","   44",",,0,1000","   45",",,0"
"USC00044979","1969-01-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","   28",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   44",",,0","   78",",,0","   44",",,0,1000","   48",",,0"
"USC00044979","1969-01-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","   22",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   44",",,0","   78",",,0","   50",",,0,1000","   48",",,0"
"USC00044979","1969-01-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   72",",,0","   22",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   44",",,0","   83",",,0","   56",",,0,1000","   32",",,0"
"USC00044979","1969-01-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    5",",,0,1000","    0",",,0","    0",",,0","   61",",,0","   17",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   44",",,0","   72",",,0","   33",",,0,1000","   32",",,0"
"USC00044979","1969-01-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","   56",",,0","   17",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   39",",,0","   72",",,0","   39",",,0,1000","   48",",,0"
"USC00044979","1969-01-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","   11",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","   67",",,0","   50",",,0,1000","  108",",,0"
"USC00044979","1969-01-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   83",",,0","  -11",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   17",",,0","  100",",,0","   39",",,0,1000","  143",",,0"
"USC00044979","1969-01-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","  -39",",,0",,,,,,,"    3",",,0,1000",,,,,,,"    0",",,0","   61",",,0","   22",",,0,1000","   85",",,0"
"USC00044979","1969-01-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   28",",,0",,,,,,,"   10",",,0,1000",,,,,,,"    6",",,0","   72",",,0","   89",",,0,1000","   90",",,0"
"USC00044979","1969-01-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   28",",,0",,,,,,,"   10",",,0,1000",,,,,,,"    6",",,0","   72",",,0","  111",",,0,1000","   92",",,0"
"USC00044979","1969-01-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  150",",,0","   89",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   56",",,0","  100",",,0","  117",",,0,1000","  214",",,0"
"USC00044979","1969-01-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   84",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   72",",,0",,,,,,,"   25",",,0,1000",,,,,,,"   78",",,0","  111",",,0","   89",",,0,1000","  172",",,0"
"USC00044979","1969-01-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  122",",,0","   22",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   50",",,0","  128",",,0","   44",",,0,1000","   92",",,0"
"USC00044979","1969-01-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   33",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   39",",,0","  122",",,0","   67",",,0,1000","   98",",,0"
"USC00044979","1969-01-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   83",",,0","   -6",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   17",",,0","  128",",,0","   50",",,0,1000","   85",",,0"
"USC00044979","1969-01-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","   94",",,0","   39",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   28",",,0","   89",",,0","   67",",,0,1000","   56",",,0"
"USC00044979","1969-01-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  155",",,0,1000","    0",",,0","    0",",,0","  161",",,0","   56",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   50",",,0","  111",",,0","  161",",,0,1000","  232",",,0"
"USC00044979","1969-01-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US",,,"    0",",,0","    0",",,0","  167",",,0","   72",",,0",,,,,,,"    3",",,0,1000",,,,,,,"  100",",,0","  139",",,0","  156",",,0,1000","  232",",,0"
"USC00044979","1969-01-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US",,,"    0",",,0","    0",",,0","  183",",,0","  117",",,0",,,"    2",",,0",,,"   28",",,0,1000",,,"  130",",,0",,,"  111",",,0","  167",",,0","  133",",,0,1000","  275",",,0"
"USC00044979","1969-01-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   61",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   67",",,0","  156",",,0","   78",",,0,1000","  272",",,0"
"USC00044979","1969-01-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    8",",,0,1000","    0",",,0","    0",",,0","   89",",,0","    0",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   22",",,0","  100",",,0","   50",",,0,1000","  117",",,0"
"USC00044979","1969-01-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  122",",,0,1000","    0",",,0","    0",",,0","   83",",,0","   33",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   22",",,0","   56",",,0","   83",",,0,1000","   95",",,0"
"USC00044979","1969-01-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  185",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   72",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   50",",,0","  106",",,0","  139",",,0,1000","   89",",,0"
"USC00044979","1969-01-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   43",",,0,1000","    0",",,0","    0",",,0","  194",",,0","   50",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   89",",,0","  183",",,0","  117",",,0,1000","  373",",,0"
"USC00044979","1969-01-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   10",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   44",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   50",",,0","  128",",,0","   89",",,0,1000","  274",",,0"
"USC00044979","1969-01-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   13",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   28",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   33",",,0","  117",",,0","   72",",,0,1000","  103",",,0"
"USC00044979","1969-01-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   20",",,0,1000","    0",",,0","    0",",,0","   67",",,0","   -6",",,0",,,,,,,"   28",",,0,1000",,,,,,,"    6",",,0","   67",",,0","   44",",,0,1000","  240",",,0"
"USC00044979","1969-01-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   48",",,0,1000","    0",",,0","    0",",,0","   83",",,0","   -6",",,0",,,,,,,"   20",",,0,1000",,,,,,,"   17",",,0","  100",",,0","   17",",,0,1000","   72",",,0"
"USC00044979","1969-01-31","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   72",",,0","    0",",,0",,,,,,,"   20",",,0,1000",,,,,,,"   22",",,0","   83",",,0","   72",",,0,1000","   92",",,0"
"USC00044979","1969-02-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","   78",",,0","   11",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   28",",,0","  111",",,0","   56",",,0,1000","  100",",,0"
"USC00044979","1969-02-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   11",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","  106",",,0","   56",",,0,1000","   97",",,0"
"USC00044979","1969-02-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   -6",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","  111",",,0","   33",",,0,1000","  117",",,0"
"USC00044979","1969-02-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","   17",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","   89",",,0","   33",",,0,1000","   80",",,0"
"USC00044979","1969-02-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   33",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   39",",,0","  139",",,0","   94",",,0,1000","  174",",,0"
"USC00044979","1969-02-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  127",",,0,1000","    0",",,0","    0",",,0","  111",",,0","   56",",,0",,,,,,,"   25",",,0,1000",,,,,,,"   50",",,0","  100",",,0","   89",",,0,1000","  307",",,0"
"USC00044979","1969-02-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   22",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   33",",,0","   89",",,0","   78",",,0,1000","  256",",,0"
"USC00044979","1969-02-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   28",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   33",",,0","   78",",,0","   72",",,0,1000","  109",",,0"
"USC00044979","1969-02-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  133",",,0","   39",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   44",",,0","  122",",,0","  106",",,0,1000","   97",",,0"
"USC00044979","1969-02-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   50",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   56",",,0","  156",",,0","  117",",,0,1000","  103",",,0"
"USC00044979","1969-02-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    5",",,0,1000","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   72",",,0","  183",",,0","  150",",,0,1000","  108",",,0"
"USC00044979","1969-02-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   76",",,0,1000","    0",",,0","    0",",,0","  150",",,0","   72",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   78",",,0","  117",",,0","  111",",,0,1000","  158",",,0"
"USC00044979","1969-02-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,,,"   48",",,0,1000",,,,,,,"   56",",,0","  156",",,0","  100",",,0,1000","  132",",,0"
"USC00044979","1969-02-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  117",",,0","   61",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   67",",,0","  139",",,0","  106",",,0,1000","  106",",,0"
"USC00044979","1969-02-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   30",",,0,1000","    0",",,0","    0",",,0","  133",",,0","   72",",,0",,,,,,,,,,,,,,,"   78",",,0","  111",",,0","  106",",,0,1000","  285",",,0"
"USC00044979","1969-02-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","   22",",,0",,,,,,,"   38",",,0,1000",,,,,,,"   39",",,0","  156",",,0","  139",",,0,1000","  246",",,0"
"USC00044979","1969-02-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  150",",,0","   22",",,0",,,,,,,"   20",",,0,1000",,,,,,,"   39",",,0","  172",",,0","  117",",,0,1000","  113",",,0"
"USC00044979","1969-02-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  119",",,0,1000","    0",",,0","    0",",,0","  161",",,0","   67",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   72",",,0","  139",",,0","   89",",,0,1000","  117",",,0"
"USC00044979","1969-02-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    8",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   67",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   67",",,0","   94",",,0","   94",",,0,1000","  140",",,0"
"USC00044979","1969-02-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  117",",,0","   78",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   67",",,0","  106",",,0","  111",",,0,1000","  105",",,0"
"USC00044979","1969-02-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","    6",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   22",",,0","  139",",,0","   89",",,0,1000","  299",",,0"
"USC00044979","1969-02-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   56",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   17",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   39",",,0","  122",",,0","   72",",,0,1000","   97",",,0"
"USC00044979","1969-02-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   43",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   50",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   50",",,0","  111",",,0","   89",",,0,1000","  177",",,0"
"USC00044979","1969-02-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  218",",,0,1000","    0",",,0","    0",",,0","  111",",,0","   56",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   44",",,0","  106",",,0","  106",",,0,1000","  150",",,0"
