"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003012228","1985-04-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   85",",,C","  -57",",,C"
"CA003012228","1985-04-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  185",",,C","  -30",",,C"
"CA003012228","1985-04-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  150",",,C","   12",",,C"
"CA003012228","1985-04-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  146",",,C","   56",",,C"
"CA003012228","1985-04-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   45",",,C","   -3",",,C"
"CA003012228","1985-04-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  190",",,C","  -30",",,C"
"CA003012228","1985-04-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  201",",,C","   17",",,C"
"CA003012228","1985-04-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  130",",,C","   49",",,C"
"CA003012228","1985-04-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   60",",,C","  -48",",,C"
"CA003012228","1985-04-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  125",",,C","  -28",",,C"
"CA003012228","1985-04-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  162",",,C","   15",",,C"
"CA003012228","1985-04-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  122",",,C","   18",",,C"
"CA003012228","1985-04-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","   20",",,C","    0",",,C","   95",",,C","  -30",",,C"
"CA003012228","1985-04-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA",,,,,"   20",",,C",,,"   -3",",,C"
"CA003012228","1985-04-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   13",",,C",,
"CA003012228","1985-04-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0","T,,C","   55",",,C","  -68",",,C"
"CA003012228","1985-04-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   85",",,C","  -45",",,C"
"CA003012228","1985-04-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   93",",,C","  -30",",,C"
"CA003012228","1985-04-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    7",",,C","    0",",,C","    0",",,C","   74",",,C","  -25",",,C"
"CA003012228","1985-04-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","   79",",,C","    7",",,C"
"CA003012228","1985-04-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   90",",,C","   22",",,C"
"CA003012228","1985-04-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   88",",,C","   23",",,C"
"CA003012228","1985-04-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  125",",,C","  -50",",,C"
"CA003012228","1985-04-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  158",",,C","  -20",",,C"
"CA003012228","1985-05-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  190",",,C","   -5",",,C"
"CA003012228","1985-05-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  255",",,C","   40",",,C"
"CA003012228","1985-05-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  240",",,C","   66",",,C"
"CA003012228","1985-05-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  158",",,C","   63",",,C"
"CA003012228","1985-05-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  138",",,C","   50",",,C"
"CA003012228","1985-05-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  177",",,C","  -28",",,C"
"CA003012228","1985-05-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  198",",,C","   37",",,C"
"CA003012228","1985-05-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  194",",,C","   26",",,C"
"CA003012228","1985-05-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  200",",,C","   47",",,C"
"CA003012228","1985-05-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   26",",,C","    0",",,C","    0",",,C","  167",",,C","   45",",,C"
"CA003012228","1985-05-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   24",",,C","    0",",,C","    0",",,C","   82",",,C","   14",",,C"
"CA003012228","1985-05-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  145",",,C","   28",",,C"
"CA003012228","1985-05-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  202",",,C","  -15",",,C"
"CA003012228","1985-05-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  143",",,C","   40",",,C"
"CA003012228","1985-05-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  198",",,C","   25",",,C"
"CA003012228","1985-05-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  238",",,C","   20",",,C"
"CA003012228","1985-05-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  272",",,C","   66",",,C"
"CA003012228","1985-05-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  196",",,C","  102",",,C"
"CA003012228","1985-05-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  232",",,C","   65",",,C"
"CA003012228","1985-05-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  264",",,C",,
"CA003012228","1985-05-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","   80",",,C"
"CA003012228","1985-05-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  282",",,C","   65",",,C"
"CA003012228","1985-05-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   40",",,C","    0",",,C","    0",",,C","  201",",,C","   89",",,C"
"CA003012228","1985-05-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   69",",,C","    0",",,C","    0",",,C","   98",",,C","   76",",,C"
"CA003012228","1985-05-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  113",",,C","   77",",,C"
"CA003012228","1985-05-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  169",",,C","   18",",,C"
"CA003012228","1985-05-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C",,
"CA003012228","1985-05-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  132",",,C","    0",",,C","    0",",,C","  188",",,C","   42",",,C"
"CA003012228","1985-05-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  163",",,C","   82",",,C"
"CA003012228","1985-05-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   40",",,C","    0",",,C","    0",",,C","  174",",,C","   58",",,C"
"CA003012228","1985-05-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  128",",,C","   72",",,C"
"CA003012228","1985-06-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  158",",,C","    3",",,C"
"CA003012228","1985-06-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  179",",,C","   40",",,C"
"CA003012228","1985-06-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  150",",,C","  -15",",,C"
"CA003012228","1985-06-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  237",",,C","   38",",,C"
"CA003012228","1985-06-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  219",",,C","  100",",,C"
"CA003012228","1985-06-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  205",",,C","  113",",,C"
"CA003012228","1985-06-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    8",",,C","    0",",,C","    0",",,C","  200",",,C","   93",",,C"
"CA003012228","1985-06-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  161",",,C","   73",",,C"
"CA003012228","1985-06-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  160",",,C","   40",",,C"
"CA003012228","1985-06-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  150",",,C","   24",",,C"
"CA003012228","1985-06-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  217",",,C","   12",",,C"
"CA003012228","1985-06-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   14",",,C","    0",",,C","    0",",,C","  215",",,C","   83",",,C"
"CA003012228","1985-06-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   50",",,C","    0",",,C","    0",",,C","  162",",,C","  102",",,C"
"CA003012228","1985-06-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  225",",,C","   40",",,C"
"CA003012228","1985-06-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   58",",,C","    0",",,C","    0",",,C","  150",",,C","   60",",,C"
"CA003012228","1985-06-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  185",",,C","   84",",,C"
"CA003012228","1985-06-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  204",",,C","   65",",,C"
"CA003012228","1985-06-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  258",",,C","   37",",,C"
"CA003012228","1985-06-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","   94",",,C"
"CA003012228","1985-06-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   32",",,C","    0",",,C","    0",",,C","  199",",,C","   85",",,C"
"CA003012228","1985-06-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","    0",",,C","    0",",,C","  193",",,C","   40",",,C"
"CA003012228","1985-06-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","    0",",,C","    0",",,C","  177",",,C","   54",",,C"
"CA003012228","1985-06-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  298",",,C","    0",",,C","    0",",,C","  173",",,C","   39",",,C"
"CA003012228","1985-06-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  270",",,C","    0",",,C","    0",",,C","  115",",,C","   42",",,C"
"CA003012228","1985-06-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  171",",,C","   48",",,C"
"CA003012228","1985-06-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  201",",,C","   85",",,C"
"CA003012228","1985-06-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  262",",,C","   93",",,C"
"CA003012228","1985-06-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  263",",,C","   89",",,C"
"CA003012228","1985-06-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  209",",,C","  113",",,C"
"CA003012228","1985-06-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   32",",,C","    0",",,C","    0",",,C","  229",",,C","   51",",,C"
"CA003012228","1985-07-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  244",",,C","  115",",,C"
"CA003012228","1985-07-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  270",",,C","  129",",,C"
"CA003012228","1985-07-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  264",",,C","  145",",,C"
"CA003012228","1985-07-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  298",",,C","   88",",,C"
"CA003012228","1985-07-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  267",",,C","  130",",,C"
"CA003012228","1985-07-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  262",",,C","  106",",,C"
"CA003012228","1985-07-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  242",",,C","   73",",,C"
"CA003012228","1985-07-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","  116",",,C"
"CA003012228","1985-07-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  284",",,C","  110",",,C"
"CA003012228","1985-07-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  288",",,C","  120",",,C"
"CA003012228","1985-07-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  148",",,C","    0",",,C","    0",",,C","  260",",,C","  112",",,C"
"CA003012228","1985-07-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  188",",,C","  110",",,C"
"CA003012228","1985-07-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   14",",,C","    0",",,C","    0",",,C","  186",",,C","   85",",,C"
"CA003012228","1985-07-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   22",",,C","    0",",,C","    0",",,C","  235",",,C","   62",",,C"
"CA003012228","1985-07-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","   90",",,C"
"CA003012228","1985-07-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  196",",,C","    0",",,C","    0",",,C","  226",",,C","   60",",,C"
"CA003012228","1985-07-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  199",",,C","   60",",,C"
"CA003012228","1985-07-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  242",",,C","   90",",,C"
"CA003012228","1985-07-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  176",",,C","  100",",,C"
"CA003012228","1985-07-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  243",",,C","   67",",,C"
"CA003012228","1985-07-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  290",",,C","  155",",,C"
"CA003012228","1985-07-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  210",",,C","  120",",,C"
"CA003012228","1985-07-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  190",",,C","   60",",,C"
"CA003012228","1985-07-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   50",",,C","    0",",,C","    0",",,C","  210",",,C","  107",",,C"
"CA003012228","1985-07-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  236",",,C","   55",",,C"
"CA003012228","1985-07-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  191",",,C","  105",",,C"
"CA003012228","1985-07-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  215",",,C","   98",",,C"
"CA003012228","1985-07-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","   51",",,C"
"CA003012228","1985-07-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  228",",,C","   80",",,C"
"CA003012228","1985-07-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  254",",,C","   60",",,C"
"CA003012228","1985-07-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  255",",,C","  115",",,C"
"CA003012228","1985-08-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  275",",,C","  120",",,C"
"CA003012228","1985-08-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  293",",,C","   95",",,C"
"CA003012228","1985-08-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  280",",,C","  149",",,C"
"CA003012228","1985-08-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  255",",,C","  130",",,C"
"CA003012228","1985-08-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  235",",,C","   85",",,C"
"CA003012228","1985-08-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  220",",,C","   75",",,C"
"CA003012228","1985-08-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  234",",,C","    0",",,C","    0",",,C","  220",",,C","   95",",,C"
"CA003012228","1985-08-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  127",",,C","   66",",,C"
"CA003012228","1985-08-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","    0",",,C","    0",",,C","  150",",,C","   15",",,C"
"CA003012228","1985-08-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  173",",,C","   48",",,C"
"CA003012228","1985-08-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   78",",,C","    0",",,C","    0",",,C","  165",",,C","   50",",,C"
"CA003012228","1985-08-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  154",",,C","   55",",,C"
"CA003012228","1985-08-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  182",",,C","   45",",,C"
"CA003012228","1985-08-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  118",",,C","    0",",,C","    0",",,C","  175",",,C","   65",",,C"
"CA003012228","1985-08-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","    0",",,C","    0",",,C","  179",",,C","   92",",,C"
