"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00506769","1968-03-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  152",",,0","   17",",,0","  -56",",,0",,,,,,,,,,,,,,,"   -6",",,0",,
"USC00506769","1968-03-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  152",",,0","   33",",,0","  -44",",,0",,,,,,,,,,,,,,,"  -17",",,0",,
"USC00506769","1968-03-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  152",",,0","   56",",,0","  -39",",,0",,,,,,,,,,,,,,,"  -17",",,0",,
"USC00506769","1968-03-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  127",",,0","   33",",,0","  -39",",,0",,,,,,,,,,,,,,,"  -22",",,0",,
"USC00506769","1968-03-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  127",",,0","   33",",,0","  -44",",,0",,,,,,,,,,,,,,,"  -44",",,0",,
"USC00506769","1968-03-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  127",",,0","   50",",,0","  -61",",,0",,,,,,,,,,,,,,,"  -56",",,0",,
"USC00506769","1968-03-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   44",",,0","  -67",",,0",,,,,,,,,,,,,,,"  -50",",,0",,
"USC00506769","1968-03-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   28",",,0"," -100",",,0",,,,,,,,,,,,,,,"  -50",",,0",,
"USC00506769","1968-03-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   28",",,0","  -94",",,0",,,,,,,,,,,,,,,"  -44",",,0",,
"USC00506769","1968-03-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   28",",,0","  -89",",,0",,,,,,,,,,,,,,,"  -78",",,0",,
"USC00506769","1968-03-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   17",",,0"," -106",",,0",,,,,,,,,,,,,,," -100",",,0",,
"USC00506769","1968-03-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","    6",",,0"," -139",",,0",,,,,,,,,,,,,,," -122",",,0",,
"USC00506769","1968-03-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   76",",,0","  -17",",,0"," -139",",,0",,,,,,,,,,,,,,," -100",",,0",,
"USC00506769","1968-03-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   76",",,0","  -50",",,0"," -156",",,0",,,,,,,,,,,,,,," -133",",,0",,
"USC00506769","1968-03-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   76",",,0","  -39",",,0"," -139",",,0",,,,,,,,,,,,,,,"  -89",",,0",,
"USC00506769","1968-03-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   48",",,0","   64",",,0","  152",",,0","  -50",",,0"," -111",",,0",,,,,,,,,,,,,,,"  -67",",,0",,
"USC00506769","1968-03-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","   10",",,0","  152",",,0","   -6",",,0","  -72",",,0",,,,,,,,,,,,,,,"  -33",",,0",,
"USC00506769","1968-03-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0","T,,0","  152",",,0","   17",",,0","  -83",",,0",,,,,,,,,,,,,,,"  -61",",,0",,
"USC00506769","1968-03-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  178",",,0","   28",",,0","  -72",",,0",,,,,,,,,,,,,,,"  -56",",,0",,
"USC00506769","1968-03-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  152",",,0","   50",",,0","  -67",",,0",,,,,,,,,,,,,,,"  -56",",,0",,
"USC00506769","1968-03-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  127",",,0","   -6",",,0","  -89",",,0",,,,,,,,,,,,,,,"  -61",",,0",,
"USC00506769","1968-03-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  127",",,0","   39",",,0"," -100",",,0",,,,,,,,,,,,,,,"  -67",",,0",,
"USC00506769","1968-03-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   28",",,0","  -78",",,0",,,,,,,,,,,,,,,"  -33",",,0",,
"USC00506769","1968-03-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0","T,,0","  102",",,0","   11",",,0"," -128",",,0",,,,,,,,,,,,,,,"  -78",",,0",,
"USC00506769","1968-03-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   11",",,0"," -100",",,0",,,,,,,,,,,,,,,"  -78",",,0",,
"USC00506769","1968-03-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   17",",,0","  -89",",,0",,,,,,,,,,,,,,,"  -67",",,0",,
"USC00506769","1968-04-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   28",",,0"," -100",",,0",,,,,,,,,,,,,,,"  -72",",,0",,
"USC00506769","1968-04-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","    0",",,0","  -67",",,0",,,,,,,,,,,,,,,"  -17",",,0",,
"USC00506769","1968-04-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   22",",,0","  -56",",,0",,,,,,,,,,,,,,,"  -33",",,0",,
"USC00506769","1968-04-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   61",",,0","  -56",",,0",,,,,,,,,,,,,,,"    0",",,0",,
"USC00506769","1968-04-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   76",",,0","   78",",,0","  -17",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1968-04-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","   13",",,0","  102",",,0","   61",",,0","  -28",",,0",,,,,,,,,,,,,,,"  -11",",,0",,
"USC00506769","1968-04-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   38",",,0","  102",",,0","  203",",,0","   44",",,0","  -56",",,0",,,,,,,,,,,,,,,"  -50",",,0",,
"USC00506769","1968-04-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   28",",,0","   38",",,0","  229",",,0","    0",",,0","  -94",",,0",,,,,,,,,,,,,,,"  -56",",,0",,
"USC00506769","1968-04-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   28",",,0","   76",",,0","  305",",,0","    0",",,0"," -156",",,0",,,,,,,,,,,,,,,"  -72",",,0",,
"USC00506769","1968-04-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  254",",,0","  -11",",,0"," -161",",,0",,,,,,,,,,,,,,,"  -94",",,0",,
"USC00506769","1968-04-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  229",",,0","    6",",,0"," -117",",,0",,,,,,,,,,,,,,,"  -78",",,0",,
"USC00506769","1968-04-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    3",",,0","  229",",,0","    0",",,0"," -111",",,0",,,,,,,,,,,,,,,"  -39",",,0",,
"USC00506769","1968-04-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","   38",",,0","  279",",,0","   44",",,0","  -50",",,0",,,,,,,,,,,,,,,"  -22",",,0",,
"USC00506769","1968-04-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  254",",,0","   33",",,0","  -28",",,0",,,,,,,,,,,,,,,"    0",",,0",,
"USC00506769","1968-04-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  203",",,0","   72",",,0","  -61",",,0",,,,,,,,,,,,,,,"    6",",,0",,
"USC00506769","1968-04-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  152",",,0","   56",",,0","  -11",",,0",,,,,,,,,,,,,,,"    6",",,0",,
"USC00506769","1968-04-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","   50",",,0","  -39",",,0",,,,,,,,,,,,,,,"  -33",",,0",,
"USC00506769","1968-04-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   76",",,0","   61",",,0","  -33",",,0",,,,,,,,,,,,,,,"   -6",",,0",,
"USC00506769","1968-04-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   51",",,0","   44",",,0","  -56",",,0",,,,,,,,,,,,,,,"    0",",,0",,
"USC00506769","1968-04-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   51",",,0","   56",",,0","  -50",",,0",,,,,,,,,,,,,,,"  -33",",,0",,
"USC00506769","1968-04-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   25",",,0","   72",",,0","  -39",",,0",,,,,,,,,,,,,,,"  -22",",,0",,
"USC00506769","1968-04-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   25",",,0","   22",",,0","  -33",",,0",,,,,,,,,,,,,,,"    6",",,0",,
"USC00506769","1968-04-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","    6",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1968-04-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -11",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1968-04-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","  -22",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1968-04-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","    6",",,0",,,,,,,,,,,,,,,"   33",",,0",,
"USC00506769","1968-04-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","    6",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1968-04-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0","T,,0","    0","T,,0","   78",",,0","  -17",",,0",,,,,,,,,,,,,,,"  -11",",,0",,
"USC00506769","1968-04-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   33",",,0","  -22",",,0",,,,,,,,,,,,,,,"    0",",,0",,
"USC00506769","1968-04-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   56",",,0","   -6",",,0",,,,,,,,,,,,,,,"   11",",,0",,
"USC00506769","1968-05-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","  -17",",,0",,,,,,,,,,,,,,,"   -6",",,0",,
"USC00506769","1968-05-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","  -17",",,0",,,,,,,,,,,,,,,"   -6",",,0",,
"USC00506769","1968-05-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","  -17",",,0",,,,,,,,,,,,,,,"   33",",,0",,
"USC00506769","1968-05-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   22",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1968-05-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","   78",",,0","    0",",,0",,,,,,,,,,,,,,,"   22",",,0",,
"USC00506769","1968-05-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   44",",,0","  -11",",,0",,,,,,,,,,,,,,,"   11",",,0",,
"USC00506769","1968-05-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","   -6",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1968-05-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","    0",",,0",,,,,,,,,,,,,,,"   33",",,0",,
"USC00506769","1968-05-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -17",",,0",,,,,,,,,,,,,,,"    6",",,0",,
"USC00506769","1968-05-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","  -11",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1968-05-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1968-05-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1968-05-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   22",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1968-05-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,,,,,,,,,,,"  100",",,0",,
"USC00506769","1968-05-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  161",",,0","   50",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1968-05-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","   78",",,0","   39",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1968-05-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  122",",,0","   22",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1968-05-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   17",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-05-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   22",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-05-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   44",",,0",,,,,,,,,,,,,,,"  122",",,0",,
"USC00506769","1968-05-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   67",",,0",,,,,,,,,,,,,,,"  122",",,0",,
"USC00506769","1968-05-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  178",",,0","   78",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-05-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   81",",,0","    0",",,0","    0",",,0","  117",",,0","   50",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1968-05-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   28",",,0","    0",",,0","    0",",,0","   89",",,0","   44",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1968-05-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   51",",,0","    0",",,0","    0",",,0","  111",",,0","   22",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-05-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   46",",,0","    0",",,0","    0",",,0","  139",",,0","   44",",,0",,,,,,,,,,,,,,,"   50",",,0",,
"USC00506769","1968-05-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-05-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   61",",,0","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-05-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   36",",,0","    0",",,0","    0",",,0","  122",",,0","   28",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1968-05-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  152",",,0","    0",",,0","    0",",,0","  122",",,0","   39",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1968-05-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00506769","1968-06-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  111",",,0","   22",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1968-06-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   28",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-06-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1968-06-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   17",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1968-06-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   51",",,0","    0",",,0","    0",",,0","  139",",,0","   28",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1968-06-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   22",",,0",,,,,,,,,,,,,,,"   67",",,0",,
"USC00506769","1968-06-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   18",",,0","    0",",,0","    0",",,0","  139",",,0","   56",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1968-06-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   44",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1968-06-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   44",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1968-06-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   50",",,0",,,,,,,,,,,,,,,"  106",",,0",,
"USC00506769","1968-06-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   83",",,0",,,,,,,,,,,,,,,"  122",",,0",,
"USC00506769","1968-06-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   78",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1968-06-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   33",",,0",,,,,,,,,,,,,,,"  111",",,0",,
"USC00506769","1968-06-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   50",",,0",,,,,,,,,,,,,,,"  106",",,0",,
"USC00506769","1968-06-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   69",",,0","    0",",,0","    0",",,0","  189",",,0","   72",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1968-06-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  144",",,0","   67",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1968-06-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   72",",,0",,,,,,,,,,,,,,,"  100",",,0",,
"USC00506769","1968-06-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1968-06-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   56",",,0",,,,,,,,,,,,,,,"  111",",,0",,
"USC00506769","1968-06-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   78",",,0",,,,,,,,,,,,,,,"  111",",,0",,
"USC00506769","1968-06-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   51",",,0","    0",",,0","    0",",,0","  133",",,0","   56",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1968-06-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1968-06-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  144",",,0","   33",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1968-06-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   67",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1968-06-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,,,,,,,,,,,"  111",",,0",,
"USC00506769","1968-06-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1968-06-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  133",",,0","   56",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1968-06-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   67",",,0",,,,,,,,,,,,,,,"  156",",,0",,
"USC00506769","1968-06-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   83",",,0",,,,,,,,,,,,,,,"  156",",,0",,
