"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00422252","1974-07-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  100",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-07-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  144",",,0",,,,,,,,,"  217",",,0,0800",,,,,,
"USC00422252","1974-07-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  144",",,0",,,,,,,,,"  244",",,0,0800",,,,,,
"USC00422252","1974-07-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  333",",,0","  189",",,0",,,,,,,,,"  200",",,0,0800",,,"    1",",,0",,
"USC00422252","1974-07-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   81",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  156",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1974-07-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  261",",,0","  144",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-07-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  289",",,0","  156",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1974-07-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  139",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00422252","1974-07-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  283",",,0","  150",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1974-07-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  128",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00422252","1974-07-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  139",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00422252","1974-07-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  144",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1974-07-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  167",",,0",,,,,,,,,"  217",",,0,0800",,,,,,
"USC00422252","1974-07-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  200",",,0",,,,,,,,,"  217",",,0,0800",,,"    1",",,0",,
"USC00422252","1974-07-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   25",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  122",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1974-07-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   30",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00422252","1974-07-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  150",",,0",,,,,,,,,"  217",",,0,0800",,,,,,
"USC00422252","1974-07-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  122",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-07-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  133",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1974-07-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00422252","1974-08-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  122",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1974-08-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   20",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  144",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1974-08-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  278",",,0","  122",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00422252","1974-08-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1974-08-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  117",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-08-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  133",",,0",,,,,,,,,"  228",",,0,0800",,,,,,
"USC00422252","1974-08-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  150",",,0",,,,,,,,,"  211",",,0,0800",,,,,,
"USC00422252","1974-08-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","  122",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1974-08-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800","    0",",,0","    0",",,0","  278",",,0","   94",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   56",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1974-08-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   83",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-08-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  100",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1974-08-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  106",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1974-08-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","   83",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1974-08-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  100",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1974-08-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  139",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1974-08-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  117",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1974-08-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  117",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   33",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1974-08-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   67",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1974-08-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","   94",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1974-08-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1974-08-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  128",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1974-08-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  133",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1974-08-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  133",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  133",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-08-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  117",",,0",,,,,,,,,"  211",",,0,0800",,,,,,
"USC00422252","1974-09-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00422252","1974-09-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","   83",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1974-09-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1974-09-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   67",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1974-09-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  117",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-09-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  100",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1974-09-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","   89",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-09-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  133",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1974-09-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  139",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1974-09-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  122",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00422252","1974-09-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  133",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1974-09-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   22",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1974-09-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  139",",,0","    0",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00422252","1974-09-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  161",",,0","   11",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1974-09-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   25",",,0,0800","    0",",,0","    0",",,0","  150",",,0","   67",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00422252","1974-09-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   44",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1974-09-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   67",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1974-09-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   56",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1974-09-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   83",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00422252","1974-09-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   72",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1974-09-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0",,,,,,,,,,,,,,,,,,
"USC00422252","1974-09-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","   39",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1974-09-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   78",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00422252","1974-09-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","   83",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1974-09-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   72",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1974-09-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   78",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1974-09-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","   67",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1974-09-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1974-09-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   11",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1974-09-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   22",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1974-10-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   39",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1974-10-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   33",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1974-10-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   67",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1974-10-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   18",",,0,0800","    0",",,0","    0",",,0","  167",",,0","   72",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1974-10-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  183",",,0","   50",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1974-10-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  161",",,0","  -17",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1974-10-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  161",",,0","   17",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1974-10-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   22",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1974-10-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   39",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1974-10-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   10",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   39",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1974-10-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   28",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1974-10-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","    6",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1974-10-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  167",",,0","    6",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1974-10-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","  -11",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1974-10-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  156",",,0","  -17",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00422252","1974-10-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   22",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1974-10-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  189",",,0","   22",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1974-10-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   33",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1974-10-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   44",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1974-10-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   89",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1974-10-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   33",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1974-10-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   30",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1974-10-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   30",",,0,0800","    0",",,0","    0",",,0","  111",",,0","   33",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1974-10-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   15",",,0,0800","    0",",,0","    0",",,0","  111",",,0","   39",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1974-10-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  117",",,0","   11",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1974-10-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  133",",,0","   -6",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1974-10-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1974-10-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  133",",,0","   39",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1974-10-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  175",",,0,0800","    0",",,0","    0",",,0","  106",",,0","   17",",,0",,,,,,,,,"   33",",,0,0800",,,,,"    1",",,0"
"USC00422252","1974-10-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","    0","T,,0","   50",",,0","  -17",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1974-10-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   30",",,0,0800","    0",",,0","    0",",,0","   56",",,0","   -6",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1974-11-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   78",",,0","   22",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1974-11-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0",",,0","    0",",,0","   78",",,0","   22",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1974-11-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   20",",,0,0800","    0",",,0","    0",",,0","   67",",,0","  -11",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
