"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00423182","1953-05-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0","T,,0","    0",",,0","  122",",,0","   11",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0","T,,0","    0",",,0","  144",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   33",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   89",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00423182","1953-05-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   36",",,0","    0",",,0","    0",",,0","  167",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  156",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","  112",",,0","    0",",,0","    0",",,0","  172",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  239",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-05-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  206",",,0","   89",",,0",,,,,,,,," -178",",I,0",,,,,,,,,,,,
"USC00423182","1953-06-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-06-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  372",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  372",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  261",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   69",",,0","    0",",,0","    0",",,0","  256",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  239",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  367",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  361",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  317",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  250",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   25",",,0","    0",",,0","    0",",,0","  339",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-07-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   13",",,0","    0",",,0","    0",",,0","  322",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  200",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-08-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1953-09-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
