"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA002402354","2013-03-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -192",",,C"," -298",",,C",,,,,,
"CA002402354","2013-03-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","   15",",,C"," -202",",,C"," -277",",,C",,,,,,
"CA002402354","2013-03-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -91",",,C"," -279",",,C",,,,,,
"CA002402354","2013-03-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -92",",,C"," -243",",,C",,,,,,
"CA002402354","2013-03-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -155",",,C"," -247",",,C",,,,,,
"CA002402354","2013-03-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -152",",,C"," -244",",,C",,,,,,
"CA002402354","2013-03-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0","T,,C"," -157",",,C"," -255",",,C",,,,,,
"CA002402354","2013-03-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -134",",,C"," -262",",,C",,,,,,
"CA002402354","2013-03-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -165",",,C"," -268",",,C",,,,,,
"CA002402354","2013-03-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -146",",,C"," -256",",,C",,,,,,
"CA002402354","2013-03-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -183",",,C"," -290",",,C",,,,,,
"CA002402354","2013-03-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -214",",,C"," -317",",,C",,,,,,
"CA002402354","2013-04-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -222",",,C"," -344",",,C",,,,,,
"CA002402354","2013-04-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -242",",,C"," -354",",,C",,,,,,
"CA002402354","2013-04-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","   17",",,C"," -199",",,C"," -353",",,C",,,,,,
"CA002402354","2013-04-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -32",",,C"," -200",",,C",,,,,,
"CA002402354","2013-04-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -31",",,C","  -71",",,C",,,,,,
"CA002402354","2013-04-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -65",",,C"," -180",",,C",,,,,,
"CA002402354","2013-04-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -110",",,C"," -200",",,C",,,,,,
"CA002402354","2013-04-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -61",",,C"," -224",",,C",,,,,,
"CA002402354","2013-04-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -78",",,C"," -190",",,C",,,,,,
"CA002402354","2013-04-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -114",",,C"," -220",",,C",,,,,,
"CA002402354","2013-04-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -107",",,C"," -241",",,C",,,,,,
"CA002402354","2013-04-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -75",",,C"," -225",",,C",,,,,,
"CA002402354","2013-04-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -87",",,C"," -149",",,C",,,,,,
"CA002402354","2013-04-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -123",",,C"," -234",",,C",,,,,,
"CA002402354","2013-04-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -166",",,C"," -251",",,C",,,,,,
"CA002402354","2013-04-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -169",",,C"," -270",",,C",,,,,,
"CA002402354","2013-04-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -196",",,C"," -300",",,C",,,,,,
"CA002402354","2013-04-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -198",",,C"," -295",",,C",,,,,,
"CA002402354","2013-04-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0","T,,C"," -195",",,C"," -305",",,C",,,,,,
"CA002402354","2013-04-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C"," -209",",,C"," -323",",,C",,,,,,
"CA002402354","2013-04-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -193",",,C"," -329",",,C",,,,,,
"CA002402354","2013-04-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -135",",,C"," -257",",,C",,,,,,
"CA002402354","2013-04-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0","T,,C"," -167",",,C"," -283",",,C",,,,,,
"CA002402354","2013-04-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -157",",,C"," -292",",,C",,,,,,
"CA002402354","2013-04-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -180",",,C"," -304",",,C",,,,,,
"CA002402354","2013-04-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -178",",,C"," -307",",,C",,,,,,
"CA002402354","2013-04-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -157",",,C"," -296",",,C",,,,,,
"CA002402354","2013-04-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C"," -130",",,C"," -265",",,C",,,,,,
"CA002402354","2013-04-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -22",",,C"," -243",",,C",,,,,,
"CA002402354","2013-04-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -11",",,C"," -149",",,C",,,,,,
"CA002402354","2013-05-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -147",",,C"," -234",",,C",,,,,,
"CA002402354","2013-05-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -106",",,C"," -247",",,C",,,,,,
"CA002402354","2013-05-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -85",",,C"," -193",",,C",,,,,,
"CA002402354","2013-05-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -159",",,C"," -236",",,C",,,,,,
"CA002402354","2013-05-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -143",",,C"," -263",",,C",,,,,,
"CA002402354","2013-05-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -140",",,C"," -246",",,C",,,,,,
"CA002402354","2013-05-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -127",",,C"," -211",",,C",,,,,,
"CA002402354","2013-05-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -149",",,C"," -231",",,C",,,,,,
"CA002402354","2013-05-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -134",",,C"," -242",",,C",,,,,,
"CA002402354","2013-05-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -161",",,C"," -228",",,C",,,,,,
"CA002402354","2013-05-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -117",",,C"," -225",",,C",,,,,,
"CA002402354","2013-05-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -63",",,C"," -125",",,C",,,,,,
"CA002402354","2013-05-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","   48",",,C","  -69",",,C"," -170",",,C",,,,,,
"CA002402354","2013-05-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -73",",,C"," -197",",,C",,,,,,
"CA002402354","2013-05-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","  -89",",,C"," -228",",,C",,,,,,
"CA002402354","2013-05-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -38",",,C"," -158",",,C",,,,,,
"CA002402354","2013-05-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","   63",",,C","   -9",",,C","  -49",",,C",,,,,,
"CA002402354","2013-05-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -27",",,C"," -127",",,C",,,,,,
"CA002402354","2013-05-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -47",",,C"," -154",",,C",,,,,,
"CA002402354","2013-05-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -44",",,C"," -172",",,C",,,,,,
"CA002402354","2013-05-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -45",",,C"," -156",",,C",,,,,,
"CA002402354","2013-05-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -41",",,C"," -131",",,C",,,,,,
"CA002402354","2013-05-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -19",",,C","  -94",",,C",,,,,,
"CA002402354","2013-05-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -26",",,C"," -123",",,C",,,,,,
"CA002402354","2013-05-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -28",",,C","  -80",",,C",,,,,,
"CA002402354","2013-05-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -30",",,C","  -48",",,C",,,,,,
"CA002402354","2013-05-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -43",",,C","  -61",",,C",,,,,,
"CA002402354","2013-05-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -49",",,C","  -68",",,C",,,,,,
"CA002402354","2013-05-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -47",",,C","  -70",",,C",,,,,,
"CA002402354","2013-05-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -35",",,C","  -71",",,C",,,,,,
"CA002402354","2013-06-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -36",",,C","  -58",",,C",,,,,,
"CA002402354","2013-06-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    8",",,C","    6",",,C","  -44",",,C",,,,,,
"CA002402354","2013-06-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -13",",,C","  -76",",,C",,,,,,
"CA002402354","2013-06-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","    6",",,C","  -80",",,C",,,,,,
"CA002402354","2013-06-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   15",",,C","  -16",",,C",,,,,,
"CA002402354","2013-06-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   13",",,C","  -17",",,C",,,,,,
"CA002402354","2013-06-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   34",",,C","  -13",",,C",,,,,,
"CA002402354","2013-06-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   40",",,C","  -13",",,C",,,,,,
"CA002402354","2013-06-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   62",",,C","    1",",,C",,,,,,
"CA002402354","2013-06-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   38",",,C","   -3",",,C",,,,,,
"CA002402354","2013-06-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    9",",,C","  -14",",,C",,,,,,
"CA002402354","2013-06-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   18",",,C","  -15",",,C",,,,,,
"CA002402354","2013-06-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   31",",,C","   -6",",,C",,,,,,
"CA002402354","2013-06-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   48",",,C","   -5",",,C",,,,,,
"CA002402354","2013-06-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C",,,,,,,,,,
"CA002402354","2013-06-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   92",",,C","   11",",,C",,,,,,
"CA002402354","2013-06-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    8",",,C",,,,,,,,,,
"CA002402354","2013-06-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","   28",",,C","   -7",",,C",,,,,,
"CA002402354","2013-06-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","   18",",,C","    8",",,C","  -25",",,C",,,,,,
"CA002402354","2013-06-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","   46",",,C","  -23",",,C",,,,,,
"CA002402354","2013-06-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   55",",,C","   12",",,C",,,,,,
"CA002402354","2013-06-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   55",",,C","    9",",,C",,,,,,
"CA002402354","2013-06-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  102",",,C","    1",",,C",,,,,,
"CA002402354","2013-06-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","   28",",,C","  117",",,C","   26",",,C",,,,,,
"CA002402354","2013-06-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","   75",",,C","   66",",,C","   15",",,C",,,,,,
"CA002402354","2013-06-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   57",",,C","    9",",,C",,,,,,
"CA002402354","2013-06-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","   58",",,C","   56",",,C","    4",",,C",,,,,,
"CA002402354","2013-06-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   94",",,C","    7",",,C",,,,,,
"CA002402354","2013-06-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   73",",,C","   17",",,C",,,,,,
"CA002402354","2013-07-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","  121",",,C","   35",",,C","    5",",,C",,,,,,
"CA002402354","2013-07-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    8",",,C","   48",",,C","    8",",,C",,,,,,
"CA002402354","2013-07-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   57",",,C","   10",",,C",,,,,,
"CA002402354","2013-07-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   32",",,C","    6",",,C",,,,,,
"CA002402354","2013-07-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   86",",,C","    8",",,C",,,,,,
"CA002402354","2013-07-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","   95",",,C","   38",",,C",,,,,,
"CA002402354","2013-07-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   90",",,C","   40",",,C",,,,,,
"CA002402354","2013-07-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","   15",",,C","   73",",,C","   23",",,C",,,,,,
"CA002402354","2013-07-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  119",",,C","   23",",,C",,,,,,
"CA002402354","2013-07-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   84",",,C","   26",",,C",,,,,,
"CA002402354","2013-07-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","   91",",,C","   63",",,C","   17",",,C",,,,,,
"CA002402354","2013-07-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","   36",",,C","   93",",,C","   37",",,C",,,,,,
"CA002402354","2013-07-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   97",",,C","   15",",,C",,,,,,
"CA002402354","2013-07-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","   63",",,C","   52",",,C","   13",",,C",,,,,,
"CA002402354","2013-07-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   79",",,C","   12",",,C",,,,,,
"CA002402354","2013-07-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","  123",",,C","   33",",,C","   12",",,C",,,,,,
"CA002402354","2013-07-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","   64",",,C","   20",",,C",,,,,,
"CA002402354","2013-07-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  121",",,C","   16",",,C",,,,,,
"CA002402354","2013-07-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  140",",,C","   70",",,C",,,,,,
"CA002402354","2013-07-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   86",",,C","   26",",,C",,,,,,
"CA002402354","2013-07-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  106",",,C","   22",",,C",,,,,,
"CA002402354","2013-07-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  159",",,C","   69",",,C",,,,,,
"CA002402354","2013-07-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  130",",,C","   38",",,C",,,,,,
"CA002402354","2013-07-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  139",",,C","   38",",,C",,,,,,
"CA002402354","2013-07-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  170",",,C","   73",",,C",,,,,,
"CA002402354","2013-07-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  174",",,C","   46",",,C",,,,,,
"CA002402354","2013-07-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  136",",,C","   77",",,C",,,,,,
"CA002402354","2013-07-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","   73",",,C","   76",",,C","   30",",,C",,,,,,
"CA002402354","2013-07-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","   10",",,C","   64",",,C","   25",",,C",,,,,,
"CA002402354","2013-07-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   87",",,C","   31",",,C",,,,,,
"CA002402354","2013-07-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  104",",,C","   29",",,C",,,,,,
"CA002402354","2013-08-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   86",",,C","   24",",,C",,,,,,
"CA002402354","2013-08-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   64",",,C","   29",",,C",,,,,,
"CA002402354","2013-08-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","   51",",,C","   62",",,C","   29",",,C",,,,,,
"CA002402354","2013-08-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    6",",,C","   43",",,C","   25",",,C",,,,,,
"CA002402354","2013-08-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   85",",,C","   33",",,C",,,,,,
"CA002402354","2013-08-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  179",",,C","   48",",,C",,,,,,
"CA002402354","2013-08-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  196",",,C","  101",",,C",,,,,,
"CA002402354","2013-08-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","  145",",,C","   78",",,C",,,,,,
"CA002402354","2013-08-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  108",",,C","   57",",,C",,,,,,
"CA002402354","2013-08-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   98",",,C","   36",",,C",,,,,,
"CA002402354","2013-08-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  169",",,C","   47",",,C",,,,,,
"CA002402354","2013-08-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  184",",,C","   95",",,C",,,,,,
"CA002402354","2013-08-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  145",",,C","   65",",,C",,,,,,
"CA002402354","2013-08-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","   10",",,C","  134",",,C","   20",",,C",,,,,,
"CA002402354","2013-08-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   88",",,C","   11",",,C",,,,,,
"CA002402354","2013-08-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   61",",,C","    2",",,C",,,,,,
"CA002402354","2013-08-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   89",",,C","    5",",,C",,,,,,
"CA002402354","2013-08-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","   13",",,C","   72",",,C","   32",",,C",,,,,,
"CA002402354","2013-08-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","  136",",,C","   71",",,C","   39",",,C",,,,,,
"CA002402354","2013-08-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    5",",,C","   69",",,C","   21",",,C",,,,,,
"CA002402354","2013-08-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   41",",,C","   13",",,C",,,,,,
"CA002402354","2013-08-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","  103",",,C","   47",",,C","    8",",,C",,,,,,
"CA002402354","2013-08-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    8",",,C","   50",",,C","    1",",,C",,,,,,
"CA002402354","2013-08-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   56",",,C","   -5",",,C",,,,,,
"CA002402354","2013-08-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   25",",,C","   -6",",,C",,,,,,
"CA002402354","2013-08-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","   21",",,C","   15",",,C","   -7",",,C",,,,,,
"CA002402354","2013-08-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    3",",,C","   18",",,C","    1",",,C",,,,,,
"CA002402354","2013-08-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   35",",,C","    3",",,C",,,,,,
"CA002402354","2013-08-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   40",",,C","    1",",,C",,,,,,
"CA002402354","2013-09-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   55",",,C","    2",",,C",,,,,,
"CA002402354","2013-09-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","   96",",,C","   55",",,C","    6",",,C",,,,,,
"CA002402354","2013-09-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","   18",",,C","   45",",,C","   -5",",,C",,,,,,
"CA002402354","2013-09-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   25",",,C","   -7",",,C",,,,,,
"CA002402354","2013-09-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   21",",,C","   -5",",,C",,,,,,
"CA002402354","2013-09-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   23",",,C","  -12",",,C",,,,,,
"CA002402354","2013-09-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    1",",,C","  -19",",,C",,,,,,
"CA002402354","2013-09-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    6",",,C","  -29",",,C",,,,,,
"CA002402354","2013-09-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    9",",,C","   -9",",,C",,,,,,
"CA002402354","2013-09-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   28",",,C","  -25",",,C",,,,,,
"CA002402354","2013-09-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   -5",",,C","  -24",",,C",,,,,,
"CA002402354","2013-09-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -11",",,C","  -31",",,C",,,,,,
"CA002402354","2013-09-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -15",",,C","  -35",",,C",,,,,,
"CA002402354","2013-09-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -20",",,C","  -51",",,C",,,,,,
"CA002402354","2013-09-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    6",",,C","  -24",",,C",,,,,,
"CA002402354","2013-09-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   -1",",,C","  -17",",,C",,,,,,
"CA002402354","2013-09-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","   18",",,C","   -2",",,C","  -30",",,C",,,,,,
